MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
1.7333,19.0,5.425196850393701,1.125984251968504,355.0,2.795275590551181,40.45,-120.36,0.7
2.6371,30.0,3.4004796163069546,1.052757793764988,720.0,1.7266187050359711,33.77,-118.18,1.594
4.425,16.0,3.422582448295137,1.111794298490777,2853.0,1.5947456679709335,33.85,-118.41,3.364
4.3523,5.0,6.425531914893617,1.0212765957446808,376.0,2.6666666666666665,39.25,-121.2,1.882
2.0938,16.0,6.444444444444445,1.8333333333333333,123.0,2.2777777777777777,32.75,-115.72,0.875
3.8984,40.0,6.43312101910828,0.9872611464968153,488.0,3.1082802547770703,37.64,-120.87,1.705
6.9584,16.0,6.310714285714286,0.9571428571428572,1061.0,3.789285714285714,37.4,-121.87,3.516
11.6648,27.0,8.920833333333333,1.0833333333333333,635.0,2.6458333333333335,33.79,-118.44,5.00001
1.1853,16.0,3.996941896024465,1.0978593272171253,961.0,2.9388379204892967,32.8,-115.57,0.726
5.2742,17.0,8.908653846153847,1.8846153846153846,351.0,1.6875,32.98,-117.27,2.307
4.5729,22.0,4.223826714801444,1.0541516245487366,1141.0,2.05956678700361,33.92,-118.41,3.375
1.2222,32.0,4.4013050570962475,1.0440456769983686,1953.0,3.1859706362153344,33.92,-118.23,1.072
5.3054,36.0,5.8603896103896105,0.935064935064935,882.0,2.8636363636363638,33.96,-118.01,2.735
3.6788,5.0,5.04269801980198,1.1837871287128714,2933.0,1.8149752475247525,38.61,-121.53,1.788
3.0147,13.0,5.938186813186813,1.401098901098901,2566.0,3.5247252747252746,38.46,-122.75,1.428
1.7696,18.0,3.7222222222222223,1.1245210727969348,1329.0,2.545977011494253,32.75,-117.11,1.031
2.9583,34.0,3.8108808290155443,1.0958549222797926,995.0,2.577720207253886,34.18,-118.36,1.887
2.9821,45.0,4.481481481481482,0.9259259259259259,67.0,2.4814814814814814,34.33,-118.68,3.25
3.2813,45.0,5.934579439252336,1.1308411214953271,598.0,2.794392523364486,36.8,-119.99,1.054
4.069,28.0,5.247349823321555,0.9717314487632509,820.0,2.8975265017667846,32.69,-117.07,1.533
6.7385,18.0,6.846153846153846,0.9496021220159151,1284.0,3.405835543766578,37.23,-121.8,2.724
7.6659,35.0,6.840625,0.959375,800.0,2.5,37.29,-121.92,4.269
2.0469,19.0,4.569014084507042,1.0929577464788733,1463.0,2.0605633802816903,36.8,-119.84,0.669
6.3749,24.0,7.0,1.0223123732251522,1736.0,3.5212981744421907,33.7,-117.98,2.78
1.4133,15.0,4.303605313092979,1.0524984187223276,4737.0,2.9962049335863377,37.73,-122.38,2.034
2.2917,30.0,3.606761565836299,1.083629893238434,1425.0,2.5355871886120998,34.02,-118.48,3.308
2.6782,24.0,2.569487983281087,1.0459770114942528,1362.0,1.4231974921630095,37.79,-122.43,4.5
4.73,45.0,5.922570016474465,1.0197693574958815,1686.0,2.7775947281713345,34.19,-118.14,2.01
2.0521,26.0,4.893371757925072,1.015850144092219,2446.0,3.5244956772334293,37.57,-120.91,0.654
4.0729,4.0,6.163329161451815,1.1138923654568211,4546.0,2.8448060075093866,34.58,-118.03,1.543
5.3661,10.0,5.762452107279693,1.0191570881226053,1381.0,2.6455938697318007,38.06,-122.15,1.958
3.7115,20.0,6.091549295774648,1.0598591549295775,1707.0,3.005281690140845,38.25,-122.63,1.819
3.875,15.0,5.058405682715075,1.0757695343330702,3359.0,2.6511444356748224,34.1,-117.87,1.733
3.5313,31.0,4.7301204819277105,1.0120481927710843,1494.0,3.6,34.2,-118.55,2.118
3.5051,17.0,3.9865513928914504,1.1027857829010568,1808.0,1.7367915465898174,34.16,-118.37,2.324
5.1815,36.0,5.569506726457399,1.1771300448430493,792.0,1.7757847533632287,33.71,-118.14,5.00001
1.6382,36.0,4.027397260273973,1.0582191780821917,1267.0,4.339041095890411,34.0,-118.25,1.05
4.9024,16.0,5.813267813267813,0.9631449631449631,1482.0,3.6412776412776413,32.92,-117.15,1.829
2.75,13.0,5.275204359673024,1.0463215258855585,1158.0,3.155313351498638,37.32,-120.5,0.832
7.5696,4.0,8.026178010471204,1.1570680628272252,545.0,2.8534031413612566,34.87,-120.45,3.287
6.0494,24.0,5.175824175824176,1.0018315018315018,1738.0,3.183150183150183,33.72,-117.98,2.404
4.2902,39.0,5.673040152963671,0.9560229445506692,1243.0,2.376673040152964,38.12,-122.24,1.524
1.9439,17.0,3.6409155937052935,1.0543633762517883,1468.0,2.100143061516452,33.76,-117.99,1.777
4.1,30.0,4.576687116564417,1.0552147239263803,1048.0,6.429447852760736,33.73,-117.9,1.664
3.0298,46.0,4.56,1.0044444444444445,749.0,3.328888888888889,37.74,-122.17,1.076
4.1974,14.0,6.058035714285714,1.1026785714285714,695.0,3.1026785714285716,38.33,-121.1,1.578
2.6736,52.0,4.0,1.0977011494252873,345.0,1.9827586206896552,37.84,-122.26,1.913
4.2703,36.0,5.966555183946488,1.0133779264214047,964.0,3.2240802675585285,33.83,-118.11,2.209
7.2655,25.0,7.98936170212766,1.0452127659574468,1145.0,3.0452127659574466,37.86,-122.03,4.94
3.3015,33.0,4.334728033472803,1.1227336122733613,1895.0,2.6429567642956764,37.48,-122.23,2.677
5.2692,4.0,5.756238003838772,1.0479846449136276,3182.0,3.053742802303263,34.02,-117.58,1.748
4.0109,8.0,5.574175824175824,1.0631868131868132,1000.0,2.7472527472527473,38.16,-120.88,1.259
3.375,36.0,5.162162162162162,1.135135135135135,208.0,5.621621621621622,33.71,-117.86,1.575
2.5686,25.0,3.5396634615384617,1.0985576923076923,2313.0,2.780048076923077,33.97,-118.04,1.775
4.6838,52.0,6.146757679180888,1.068259385665529,714.0,2.4368600682593855,34.08,-118.35,4.79
2.1719,27.0,3.8298755186721993,1.0560165975103735,1078.0,2.236514522821577,32.62,-117.11,1.315
3.9118,32.0,5.527058823529412,1.0635294117647058,1479.0,3.48,33.94,-117.44,1.141
3.6646,7.0,6.002450980392157,1.0955882352941178,1217.0,2.982843137254902,34.48,-117.22,1.099
2.6385,26.0,3.676025917926566,0.9848812095032398,2776.0,5.995680345572354,33.73,-117.86,1.802
5.8133,30.0,5.362573099415204,0.9181286549707602,678.0,3.9649122807017543,34.28,-118.89,1.957
2.7714,38.0,4.201612903225806,1.1653225806451613,773.0,3.1169354838709675,37.95,-122.36,1.047
2.0034,51.0,4.904605263157895,1.1332236842105263,1831.0,3.0115131578947367,38.03,-121.9,0.877
1.933,30.0,4.295,0.9875,914.0,2.285,37.66,-120.99,1.07
6.9414,52.0,8.067193675889328,1.0671936758893281,671.0,2.652173913043478,37.9,-122.27,4.175
5.7018,24.0,6.490225563909775,1.019548872180451,2286.0,3.437593984962406,33.83,-118.05,2.867
4.4531,33.0,4.835978835978836,1.0476190476190477,766.0,2.0264550264550265,37.45,-122.17,5.00001
3.1932,51.0,5.3509933774834435,1.2384105960264902,608.0,2.013245033112583,36.93,-122.0,4.0
2.2449,30.0,7.508038585209003,1.167202572347267,1214.0,3.9035369774919615,34.13,-117.33,0.932
8.3792,15.0,8.10074074074074,1.0014814814814814,2221.0,3.29037037037037,37.21,-121.84,4.183
1.439,17.0,3.797752808988764,1.0426966292134832,833.0,1.8719101123595505,38.4,-122.71,1.406
3.338,34.0,4.575916230366492,0.9982547993019197,1997.0,3.4851657940663174,34.19,-118.42,2.225
3.2093,32.0,4.788405797101449,1.0347826086956522,2032.0,2.944927536231884,33.98,-118.07,1.678
4.2192,14.0,5.816326530612245,1.054945054945055,3597.0,2.8233908948194664,32.74,-116.97,1.761
2.4741,34.0,5.611111111111111,1.1568627450980393,848.0,2.7712418300653594,38.53,-121.45,0.87
4.325,42.0,4.799485861182519,1.0231362467866323,927.0,2.3830334190231364,37.3,-121.88,2.47
3.886,17.0,4.70197486535009,1.0879712746858168,1655.0,2.971274685816876,34.2,-118.93,2.813
3.3306,15.0,3.912751677852349,1.018216682646213,8793.0,4.215244487056568,37.37,-121.86,2.103
2.5162,21.0,4.429347826086956,1.0366847826086956,1735.0,2.3573369565217392,38.62,-121.41,0.975
2.9315,46.0,5.1352657004830915,0.9879227053140096,1292.0,3.1207729468599035,33.98,-118.34,1.49
1.8393,18.0,2.0904255319148937,1.0053191489361701,429.0,2.2819148936170213,33.75,-118.28,1.875
1.7813,34.0,3.762376237623762,1.0841584158415842,968.0,4.792079207920792,34.02,-118.17,1.45
7.6526,29.0,7.01432664756447,1.0143266475644699,894.0,2.561604584527221,33.84,-118.15,4.813
3.375,52.0,5.1807780320366135,1.0045766590389016,1031.0,2.3592677345537756,34.08,-117.65,1.443
2.0184,20.0,6.729591836734694,1.5765306122448979,486.0,2.479591836734694,34.66,-117.5,0.849
0.9817,32.0,3.227146814404432,0.9916897506925207,997.0,2.7617728531855956,34.0,-118.08,1.663
1.9487,25.0,4.670676691729323,1.0751879699248121,1262.0,1.8977443609022557,38.34,-122.44,2.335
3.5611,12.0,6.175373134328358,1.0845771144278606,2191.0,2.7251243781094527,36.23,-119.34,0.902
2.1731,45.0,3.8076923076923075,1.0038461538461538,901.0,3.4653846153846155,37.75,-122.18,0.82
3.4559,16.0,5.684931506849315,1.0547945205479452,956.0,4.365296803652968,37.34,-120.5,1.08
1.625,34.0,2.9776119402985075,1.0522388059701493,482.0,3.5970149253731343,34.1,-118.31,0.675
7.4201,17.0,8.320441988950277,1.12707182320442,987.0,2.726519337016575,36.83,-119.84,2.297
5.3999,18.0,6.533073929961089,1.0544747081712063,783.0,3.046692607003891,33.46,-117.67,3.0
6.0992,24.0,6.0636363636363635,1.106060606060606,1170.0,3.5454545454545454,34.4,-119.91,2.688
2.5104,30.0,3.916923076923077,1.0553846153846154,1082.0,3.329230769230769,34.43,-119.69,2.281
2.5885,28.0,6.267910447761194,1.3723880597014926,3470.0,2.58955223880597,33.84,-116.53,1.59
5.7049,9.0,6.6995708154506435,1.0858369098712446,731.0,3.1373390557939915,34.66,-118.17,1.732
3.8036,33.0,4.216494845360825,0.9828178694158075,848.0,2.9140893470790377,37.65,-122.06,1.582
7.3409,23.0,8.185185185185185,1.005050505050505,1938.0,3.2626262626262625,34.2,-118.88,3.16
5.98,22.0,6.586469534050179,0.9901433691756273,6693.0,2.9986559139784945,37.66,-121.79,2.45
3.025,41.0,4.992,1.112,770.0,3.08,34.0,-117.37,0.906
